ID_Cliente,Nombre,Apellido,Email,Telefono,Fecha_Registro,Pais,Ciudad,Direccion,Codigo_Postal,Tipo_Cliente,Ultima_Compra_Fecha,Total_Gastado_EUR,Numero_Compras,Fuente_Adquisicion,Activo,Notas_Internas
CL1294,Domingo,Serna,domingo.serna@yahoo.com,+34 822 383 961,2024-02-24,República Federal Democrática de Nepal,Granada,Calle de Juan Pablo Canet 62 Apt. 16 ,15634,Premium,2025-03-05,3401.01,3,Referido,True,
CL1295,María José,Aliaga,maría.aliaga@yahoo.com,+34 942 87 20 31,2022-12-03,Andorra,Granada,Alameda Laura Bas 67 Apt. 92 ,52021,Basic,2024-10-15,4853.93,28,Redes Sociales,True,
CL1296,Atilio,Español,atilio.español@hotmail.com,+34981554829,2022-07-30,Perú,Alicante,Avenida de Evita Olivé 10,06334,Premium,2024-04-21,3107.99,44,Evento,True,
CL1297,Julián,Rosado,julián.rosado@yahoo.com,+34877 539 471,2023-02-03,Gabón,Vizcaya,Via de Ruy Moll 51 Piso 2 ,51078,Premium,2024-08-11,2304.64,11,Redes Sociales,False,
CL1298,Efraín,Nogués,efraín.nogués@gmail.com,+34883 01 48 49,2024-02-18,República de Moldova,Granada,Callejón de Maxi Simó 88,14154,Basic,2024-06-14,3212.83,22,Referido,False,
CL1299,Carlito,Salinas,carlito.salinas@hotmail.com,+34 952662109,2022-04-21,República Checa,Castellón,Cañada Emma Ruano 73,44243,Standard,,0,0,Web,False,
CL1300,Lola,Chamorro,lola.chamorro@hotmail.com,+34 924658347,2023-09-11,Francia,Málaga,Via de Dionisio Jover 8 Puerta 4 ,16694,Basic,,0,0,Anuncio Online,False,
CL1301,Amado,Verdejo,amado.verdejo@yahoo.com,+34854853750,2024-07-11,Suecia,Jaén,Via de Vidal Sevilla 43,23778,Premium,2024-09-14,2942.65,27,Redes Sociales,False,
CL1302,Espiridión,Agudo,espiridión.agudo@yahoo.com,+34703 00 44 67,2022-12-01,Chipre,Ourense,Pasaje Rosaura Martínez 21 Piso 0 ,36338,Standard,2024-09-13,3457.08,29,Evento,True,
CL1303,María Pilar,Iniesta,maría.iniesta@hotmail.com,+34823 58 27 71,2024-01-13,Bulgaria,Teruel,Calle Flora Lasa 74 Piso 2 ,32501,Premium,2024-09-12,1185.59,37,Anuncio Online,True,
CL1304,Lino,Grande,lino.grande@yahoo.com,+34800507447,2022-07-31,Malawi,Albacete,Pasadizo Marisol Lamas 4,26972,Premium,2024-04-06,1806.16,32,Redes Sociales,False,Ipsum ipsum ex commodi doloremque rerum eaque exercitationem.
CL1305,Paca,Montenegro,paca.montenegro@hotmail.com,+34 823 10 13 32,2025-01-03,Sudán del Sur,Cáceres,Rambla María Luisa Macías 20 Apt. 91 ,13741,Premium,2025-03-21,2179.59,31,Evento,True,
CL1306,Marcela,Aguilera,marcela.aguilera@gmail.com,+34 875 633 425,2024-04-12,San Vicente y las Granadinas,Cuenca,Plaza Máximo Solana 861,38769,Standard,2024-06-16,1857.76,18,Referido,True,
CL1307,Nicolasa,Cornejo,nicolasa.cornejo@hotmail.com,+34878190407,2022-11-29,Mónaco,Lleida,Alameda Juan José Moll 345,24514,Basic,2025-01-25,1165.62,19,Anuncio Online,False,
CL1308,Elodia,Pelayo,elodia.pelayo@hotmail.com,+34920 08 12 10,2024-11-11,Kuwait,Girona,Alameda Haroldo Saura 1 Apt. 09 ,07753,Premium,2024-12-27,1999.91,46,Redes Sociales,True,
CL1309,María Pilar,Alarcón,maría.alarcón@yahoo.com,+34884613564,2023-12-30,República Unida de Tanzanía,Álava,Alameda de Silvia Zurita 320,32245,Standard,2024-06-12,1561.37,34,Anuncio Online,True,
CL1310,Lola,Rodriguez,lola.rodriguez@hotmail.com,+34828 678 883,2023-08-14,Argelia,Baleares,Paseo de Eugenia Gual 68,16396,Premium,2023-12-31,4901.96,48,Redes Sociales,True,Rem rem ab id ratione dolores.
CL1311,Liliana,Malo,liliana.malo@yahoo.com,+34 844 57 79 01,2025-01-16,Tayikistán,Cádiz,C. Agustina Bermúdez 1 Piso 2 ,44995,Basic,2025-04-01,2739.47,24,Evento,False,
CL1312,Cipriano,Ortega,cipriano.ortega@yahoo.com,+34902 07 53 98,2024-02-27,Santa Lucía,Jaén,Callejón León Oliveras 982,28297,Premium,,0,0,Redes Sociales,False,
CL1313,Purificación,Esteban,purificación.esteban@hotmail.com,+34827 36 82 20,2024-11-08,Zimbabwe,Cáceres,Avenida Julio César Cadenas 4,36656,Basic,2024-12-22,4600.68,30,Web,True,
CL1314,Abilio,Amador,abilio.amador@hotmail.com,+34924 80 92 29,2022-09-02,Tuvalu,Navarra,Glorieta Zaira Bayón 39,08684,Standard,2024-07-07,2808.58,37,Anuncio Online,True,Quia modi enim assumenda.
CL1315,Narciso,Segarra,narciso.segarra@gmail.com,+34 873 222 753,2023-03-02,Kiribati,Toledo,Pasadizo de Marcelo Villalobos 1,31522,Basic,2023-11-29,3855.59,32,Web,False,Neque possimus repellat illum debitis culpa.
CL1316,Nando,Marín,nando.marín@gmail.com,+34 922 03 65 31,2023-05-23,Letonia,Asturias,Rambla Florentina Ochoa 98 Apt. 28 ,28952,Basic,2023-07-16,1564.6,39,Referido,False,
CL1317,José,Sáenz,josé.sáenz@gmail.com,+34 828 72 90 10,2024-11-01,República de Moldova,Cáceres,Calle Elvira Giralt 98 Apt. 07 ,04961,Basic,2024-11-19,1728.68,13,Anuncio Online,True,
CL1318,Emelina,Cuervo,emelina.cuervo@hotmail.com,+34 926 792 494,2022-04-28,Letonia,Alicante,Cuesta de Silvestre Rebollo 26 Puerta 4 ,22553,Basic,2024-04-04,2490.45,7,Web,True,
CL1319,Amaya,Toro,amaya.toro@hotmail.com,+34920492486,2023-05-15,Andorra,La Rioja,Cuesta de Renato Mármol 14 Puerta 3 ,19419,Basic,2023-08-23,3843.0,34,Redes Sociales,True,
CL1320,Marina,Aranda,marina.aranda@gmail.com,+34 888 243 363,2022-09-28,Belarús,Valladolid,Callejón de Jimena Paz 5,30385,Basic,2024-09-17,1667.42,24,Referido,True,
CL1321,Encarnita,Saura,encarnita.saura@gmail.com,+34875 902 856,2024-03-23,Vietman,Cáceres,Ronda de Íñigo Palma 72,06495,Standard,2024-10-20,1939.24,24,Referido,True,
CL1322,Corona,Pons,corona.pons@hotmail.com,+34839 02 72 72,2023-10-21,Rwanda,León,Paseo de Angelino Palomares 48 Piso 4 ,26476,Basic,2023-12-27,4597.59,34,Evento,True,
CL1323,Catalina,Sureda,catalina.sureda@yahoo.com,+34980 221 684,2023-08-25,República Unida de Tanzanía,Murcia,Urbanización Claudia Roca 56 Apt. 64 ,38415,Basic,2024-10-08,1521.03,9,Referido,False,
CL1324,Marita,Alcolea,marita.alcolea@yahoo.com,+34 845 10 64 52,2023-02-16,Albania,Melilla,Glorieta Margarita Nogueira 79,07197,Premium,,0,0,Web,False,
CL1325,Constanza,Martínez,constanza.martínez@hotmail.com,+34880304956,2024-03-19,Timor-Leste,Ávila,Pasaje de María Luisa Uriarte 4 Piso 4 ,21573,Premium,2025-02-14,4878.85,36,Anuncio Online,True,
CL1326,Rodolfo,Espinosa,rodolfo.espinosa@yahoo.com,+34975355267,2023-11-05,Guinea Bissau,La Coruña,Avenida de Édgar Martin 91 Puerta 3 ,10316,Premium,2024-03-26,4814.62,11,Redes Sociales,False,
CL1327,Federico,Cueto,federico.cueto@yahoo.com,+34 849326126,2023-10-25,Botswana,Castellón,Plaza de Luis Valenciano 2,28321,Standard,,0,0,Anuncio Online,False,Iure magnam ea praesentium cumque eum.
CL1328,Cristian,Lopez,cristian.lopez@yahoo.com,+34 821802067,2022-05-30,Malawi,Córdoba,Plaza Édgar Estevez 14,01540,Standard,2025-02-03,2772.34,21,Referido,True,
CL1329,Ariadna,Noguera,ariadna.noguera@yahoo.com,+34983 92 71 65,2023-01-26,Myanmar,Guadalajara,Cañada de Carmen Acedo 2 Puerta 9 ,46204,Standard,2023-06-29,1193.33,49,Web,False,
CL1330,Quique,Cerdá,quique.cerdá@yahoo.com,+34 949 97 54 63,2025-02-28,Mónaco,Baleares,Via Salvador Linares 11,35606,Basic,2025-03-01,3382.12,28,Referido,False,
CL1331,Piedad,Amaya,piedad.amaya@hotmail.com,+34 944531700,2023-05-20,Chad,Zaragoza,Calle Julie Blazquez 9 Piso 2 ,46952,Premium,2025-01-10,1138.26,16,Redes Sociales,False,Ea odit molestias.
CL1332,Sara,Taboada,sara.taboada@hotmail.com,+34722 37 57 12,2025-02-03,Bélgica,Girona,Cañada de María Belén Arribas 38,34214,Basic,2025-02-05,3676.91,25,Referido,True,
CL1333,Priscila,Arévalo,priscila.arévalo@gmail.com,+34971031306,2024-07-11,Seychelles,Castellón,Acceso Agustín Roman 37 Puerta 6 ,48220,Premium,2024-10-06,1844.15,28,Referido,False,Illo unde facilis quae aut harum.
CL1334,Apolinar,Guardiola,apolinar.guardiola@yahoo.com,+34947508327,2022-12-20,Jordania,Salamanca,Paseo Isaac Llorens 837,49086,Premium,2024-02-02,4705.35,20,Evento,True,
CL1335,Celia,Ordóñez,celia.ordóñez@yahoo.com,+34 874575593,2024-12-10,Djibouti,Vizcaya,Avenida de Cleto Carro 40,07735,Basic,2025-02-26,1107.74,50,Web,True,
CL1336,Paulino,Llopis,paulino.llopis@hotmail.com,+34 832 39 48 46,2023-01-08,Tailandia,Asturias,Callejón de Genoveva Espinosa 15,01999,Basic,2023-12-29,1452.63,21,Web,True,Sunt soluta quaerat facilis autem.
CL1337,Laura,Alberto,laura.alberto@gmail.com,+34 848 546 728,2022-12-17,Micronesia,Álava,Pasaje Olga Jimenez 673,20044,Standard,2024-04-17,1603.71,38,Web,False,
CL1338,Lourdes,Feliu,lourdes.feliu@gmail.com,+34 821678212,2022-07-29,Malasia,Guipúzcoa,Callejón Chuy Alba 167 Piso 1 ,37984,Premium,2023-09-24,1516.82,22,Redes Sociales,False,
CL1339,Quique,Lozano,quique.lozano@gmail.com,+34 917874468,2023-05-01,Australia,Granada,Ronda de Reyes Daza 8,34182,Premium,2023-06-20,1553.56,19,Evento,False,
CL1340,Gil,Niño,gil.niño@hotmail.com,+34925554562,2023-10-18,Turkmenistán,Badajoz,Pasadizo de Adelardo Peralta 92 Piso 6 ,28075,Standard,2024-08-05,1394.0,16,Web,True,
CL1341,Ema,Higueras,ema.higueras@yahoo.com,+34876 008 655,2022-08-31,Kuwait,Sevilla,Urbanización Lidia Gisbert 21 Puerta 1 ,39693,Standard,,0,0,Redes Sociales,True,
CL1342,Norberto,Rivas,norberto.rivas@yahoo.com,+34900 359 160,2024-02-09,Tuvalu,Álava,Rambla Patricio Castells 634 Puerta 9 ,05950,Basic,2024-03-01,4322.27,18,Referido,True,Consequatur nobis blanditiis voluptate aperiam.
CL1343,Pacífica,Durán,pacífica.durán@gmail.com,+34922 27 00 98,2025-04-01,Jamaica,Granada,Via Angelita Ballesteros 51 Apt. 86 ,36754,Premium,2025-04-01,3647.88,49,Anuncio Online,True,
CL1344,Abel,Plana,abel.plana@yahoo.com,+34946 265 169,2022-12-27,Granada,Almería,Avenida de Asdrubal Escribano 35,25464,Standard,2024-01-16,4772.01,46,Referido,True,
CL1345,Eva María,Soria,eva.soria@yahoo.com,+34 945 32 10 54,2022-07-06,Madagascar,Cáceres,Ronda Hipólito Llanos 478 Puerta 4 ,17369,Standard,2024-11-21,3479.23,32,Redes Sociales,False,
CL1346,Víctor,Chaparro,víctor.chaparro@gmail.com,+34902 86 22 61,2022-10-16,China,Valencia,Avenida Eugenio Palau 76,14440,Premium,2024-05-12,4811.08,38,Referido,True,
CL1347,Martin,Río,martin.río@yahoo.com,+34822 093 001,2022-05-26,Kuwait,Cuenca,Cañada de Renata Frutos 62 Puerta 4 ,11259,Premium,2024-01-23,1932.16,17,Referido,False,
CL1348,Josefa,Guillén,josefa.guillén@yahoo.com,+34988 143 712,2022-06-05,República de Moldova,Málaga,Alameda de Yolanda Ayala 6 Piso 1 ,13084,Premium,2024-01-09,467.28,44,Redes Sociales,False,
CL1349,María Pilar,Sandoval,maría.sandoval@gmail.com,+34 987 766 651,2023-11-30,Kenya,Ávila,Urbanización Aurelia Olivé 6 Apt. 76 ,01696,Premium,,0,0,Referido,False,
CL1350,Ruperta,Tejera,ruperta.tejera@yahoo.com,+34 888178436,2022-04-25,Kiribati,Toledo,Glorieta de Consuelo Moya 48,02438,Premium,2023-06-07,1215.01,38,Web,False,
CL1351,Liliana,Ocaña,liliana.ocaña@gmail.com,+34 824 079 610,2023-10-22,Liechtenstein,Alicante,Paseo de Camila Abellán 23 Puerta 6 ,34741,Premium,2024-03-24,3242.36,6,Anuncio Online,True,
CL1352,Héctor,Barros,héctor.barros@hotmail.com,+34828880104,2023-03-16,Iraq,Álava,Callejón de Feliciano Aramburu 492,35572,Standard,2024-12-18,2518.6,22,Redes Sociales,False,
CL1353,Patricio,Matas,patricio.matas@hotmail.com,+34 985294132,2025-01-14,Cuba,Palencia,Alameda Angelina Narváez 57,09312,Standard,,0,0,Anuncio Online,False,
CL1354,Teo,Zamora,teo.zamora@gmail.com,+34 942 45 91 18,2024-09-02,Jamaica,Santa Cruz de Tenerife,Alameda Ildefonso Caro 36,19269,Standard,,0,0,Redes Sociales,False,
CL1355,Víctor,Martorell,víctor.martorell@yahoo.com,+34921 88 57 60,2024-04-20,Angola,Burgos,Vial Candelaria Vargas 71,36041,Premium,,0,0,Anuncio Online,False,
CL1356,Leonor,Poza,leonor.poza@gmail.com,+34 883 14 72 20,2024-08-23,Nicaragua,Lugo,Urbanización de Emelina Asenjo 77 Puerta 8 ,24067,Basic,2025-01-11,399.5,2,Referido,False,
CL1357,Pía,Casas,pía.casas@gmail.com,+34 803 515 325,2023-10-12,República Popular Democrática de Corea,Castellón,Pasaje Liliana Vives 94,15407,Basic,2023-12-10,2327.03,44,Redes Sociales,False,Odio tenetur facere consectetur dolorem dolorum.
CL1358,Encarnita,Ballester,encarnita.ballester@hotmail.com,+34886596781,2023-09-29,Micronesia,Cádiz,Urbanización Joan Gonzalo 7 Apt. 17 ,07333,Premium,2024-08-11,3538.88,9,Web,False,
CL1359,Eufemia,Leal,eufemia.leal@yahoo.com,+34943 88 02 25,2024-09-03,Granada,Girona,Rambla de Alma Casares 10 Puerta 3 ,23762,Basic,2024-10-27,533.25,42,Referido,True,
CL1360,Florinda,Jaén,florinda.jaén@hotmail.com,+34971762485,2025-03-03,Seychelles,Baleares,Cuesta Amor Escamilla 92,33289,Standard,,0,0,Web,False,Magni ipsa perferendis quibusdam.
CL1361,Agapito,Hernández,agapito.hernández@hotmail.com,+34842 614 159,2025-01-19,Singapur,Lleida,Via de Wálter Larrea 757 Puerta 9 ,22308,Premium,2025-03-16,2329.85,49,Evento,True,
CL1362,Glauco,Peralta,glauco.peralta@hotmail.com,+34921 509 570,2022-06-17,República de Macedonia del Norte,Vizcaya,Alameda Delia Solé 326 Piso 6 ,07327,Premium,2023-05-26,4222.27,29,Anuncio Online,False,
CL1363,Seve,Cases,seve.cases@yahoo.com,+34 947555939,2024-08-17,Myanmar,Albacete,Urbanización Candelario Sánchez 97 Apt. 34 ,12696,Standard,2024-11-13,2991.67,20,Anuncio Online,False,
CL1364,Leoncio,Ocaña,leoncio.ocaña@hotmail.com,+34886 549 911,2025-03-20,Pakistán,Segovia,Pasadizo de Modesto Sanz 92,04625,Standard,2025-03-27,2399.35,31,Anuncio Online,True,
CL1365,Victorino,Moll,victorino.moll@gmail.com,+34827758590,2024-12-21,Santo Tomé y Príncipe,Tarragona,Via Fabián Romeu 65,37818,Premium,,0,0,Referido,False,Occaecati neque fugiat repellendus.
CL1366,Natalia,Arjona,natalia.arjona@hotmail.com,+34825 426 978,2023-09-14,España,Cuenca,Alameda Marc Salcedo 65,07525,Standard,2024-12-22,3877.77,6,Web,True,
CL1367,Inés,Amo,inés.amo@gmail.com,+34 978383857,2023-08-01,Burkina Faso,Guadalajara,Cuesta Manuel Bru 67 Puerta 5 ,24229,Basic,2023-08-05,4769.15,30,Redes Sociales,True,
CL1368,Ciriaco,Zurita,ciriaco.zurita@yahoo.com,+34 979 40 26 02,2022-10-05,República Checa,Teruel,Via Vilma Alfonso 18,52008,Premium,2024-06-17,537.53,14,Referido,False,
CL1369,Julia,Nieto,julia.nieto@hotmail.com,+34 922885753,2022-08-25,Venezuela,León,Callejón Marcela Heredia 497 Piso 4 ,23030,Standard,2022-11-10,1935.72,27,Evento,False,
CL1370,Luis,Jordá,luis.jordá@hotmail.com,+34877 692 717,2025-03-14,Kazajstán,La Rioja,Glorieta Tomasa Noriega 745 Puerta 8 ,07521,Standard,2025-03-24,1402.15,45,Web,True,
CL1371,Graciela,Belmonte,graciela.belmonte@gmail.com,+34983198929,2022-06-17,Cabo Verde,Ciudad,Acceso Leocadio Mendoza 5 Apt. 74 ,46647,Standard,2024-07-29,3327.89,17,Evento,True,
CL1372,Tadeo,Tamarit,tadeo.tamarit@hotmail.com,+34849840831,2024-05-17,Venezuela,Pontevedra,Camino Gertrudis Iborra 990 Puerta 6 ,02015,Standard,2024-12-31,75.06,17,Web,True,Ab eum quidem deserunt dignissimos voluptatem nostrum.
CL1373,Evaristo,Alegre,evaristo.alegre@gmail.com,+34879 13 70 88,2022-06-01,Singapur,Córdoba,Camino María Belén Almansa 3 Piso 9 ,44723,Premium,,0,0,Web,True,
CL1374,Adriana,Zabaleta,adriana.zabaleta@yahoo.com,+34944 73 08 58,2022-06-24,Gambia,Vizcaya,Rambla de Crescencia García 40,26869,Standard,2023-03-23,4617.8,23,Web,False,
CL1375,Rogelio,Olmo,rogelio.olmo@yahoo.com,+34822268089,2023-02-27,Haití,Lleida,Callejón de Leocadia Baena 134 Apt. 88 ,30483,Basic,2024-07-27,1662.85,19,Evento,True,
CL1376,Olegario,Bueno,olegario.bueno@hotmail.com,+34979813265,2025-01-21,República de Corea,Valladolid,Paseo Lara Serrano 822 Puerta 9 ,46813,Premium,2025-01-27,4844.51,43,Referido,False,
CL1377,Duilio,Izaguirre,duilio.izaguirre@hotmail.com,+34948 17 43 23,2025-01-13,Côte d'Ivoire,Ávila,Acceso Armando Paredes 499 Puerta 8 ,02830,Premium,2025-03-20,4568.15,46,Referido,True,
CL1378,Maribel,Fernández,maribel.fernández@yahoo.com,+34901326314,2023-10-16,Tuvalu,Palencia,Avenida Juliana Diéguez 901,48604,Premium,2024-05-24,2435.42,2,Anuncio Online,True,
CL1379,Lucila,Navarro,lucila.navarro@hotmail.com,+34 928 645 117,2022-11-23,Samoa,Ciudad,Calle Ainara Ramos 73,16331,Premium,2024-03-29,1839.28,37,Anuncio Online,False,Facere perferendis omnis reprehenderit.
CL1380,Ángela,Suárez,ángela.suárez@hotmail.com,+34 978443819,2023-07-17,Brasil,Pontevedra,Ronda de Anunciación Ibañez 79,16777,Premium,2024-01-08,2013.82,27,Anuncio Online,True,
CL1381,Inés,Vall,inés.vall@hotmail.com,+34 820 843 032,2024-12-30,Rwanda,Málaga,Vial de Elisa Cánovas 45 Apt. 83 ,05617,Basic,2025-01-01,2286.03,10,Evento,True,
CL1382,Clotilde,Camino,clotilde.camino@hotmail.com,+34877 060 474,2024-12-21,Mongolia,Cádiz,Avenida de Nerea Roca 9 Apt. 44 ,05733,Basic,,0,0,Anuncio Online,True,
CL1383,Jorge,Saez,jorge.saez@yahoo.com,+34911 52 08 09,2023-07-30,República Unida de Tanzanía,Zaragoza,Camino de África Lastra 37 Puerta 6 ,11274,Basic,,0,0,Evento,True,Ullam quidem est commodi sapiente suscipit.
CL1384,Maricela,Saavedra,maricela.saavedra@yahoo.com,+34925966109,2024-04-19,Guyana,Lleida,Vial de Juliana Carbajo 98,21518,Standard,2024-12-18,4546.36,1,Referido,True,Ut tempore iure exercitationem.
CL1385,Cipriano,Arrieta,cipriano.arrieta@gmail.com,+34 988 810 515,2023-05-13,Gambia,Huesca,Pasadizo Félix Rodríguez 39 Puerta 8 ,06760,Standard,2023-06-12,3854.9,23,Anuncio Online,False,
CL1386,Susanita,Baró,susanita.baró@yahoo.com,+34723 43 73 10,2022-12-07,Sudán,Sevilla,Vial Flora Batlle 68 Apt. 44 ,25304,Basic,2023-02-20,3008.7,14,Web,True,
CL1387,Débora,Armas,débora.armas@hotmail.com,+34 826 95 68 45,2024-10-19,Mauritania,Navarra,Avenida Luz Garzón 67 Apt. 70 ,36021,Premium,2024-10-19,1242.24,11,Evento,True,
CL1388,Albino,Cáceres,albino.cáceres@gmail.com,+34925 314 638,2023-05-31,Indonesia,Pontevedra,Acceso Aránzazu Verdugo 92,08058,Premium,2024-01-10,558.72,16,Referido,False,
CL1389,Belen,Toro,belen.toro@hotmail.com,+34971 601 018,2024-10-17,Afganistán,Albacete,Rambla Pedro Oliver 958,06034,Basic,2024-11-11,4527.55,5,Anuncio Online,False,
CL1390,Enrique,Carbonell,enrique.carbonell@hotmail.com,+34876624025,2024-12-11,Albania,Navarra,Plaza Emiliano Marqués 1 Apt. 53 ,24558,Basic,2025-04-01,1012.76,29,Web,False,Ad maxime aliquam explicabo quibusdam earum.
CL1391,Azeneth,Enríquez,azeneth.enríquez@hotmail.com,+34 843 823 433,2025-03-10,Jamaica,Segovia,Rambla Cruz Godoy 517 Apt. 14 ,32661,Basic,2025-03-22,3336.23,25,Redes Sociales,False,
CL1392,Isaac,Ribes,isaac.ribes@gmail.com,+34 806254371,2022-05-13,México,Baleares,Paseo Nilda Lorenzo 44 Puerta 5 ,10738,Basic,2024-12-02,38.37,37,Web,True,Eius cumque velit earum adipisci cum.
CL1393,Leandra,Valentín,leandra.valentín@gmail.com,+34 877 240 609,2023-07-27,Belice,Navarra,Urbanización de Feliciana Guzmán 6,08099,Premium,2024-08-21,813.75,33,Web,True,Voluptatem adipisci nesciunt voluptates.
CL1394,Dulce,Quintana,dulce.quintana@hotmail.com,+34 884 72 88 64,2022-06-09,Brunei Darussalam,La Rioja,Acceso Yago Noriega 40 Piso 6 ,50180,Premium,2022-11-21,647.8,40,Web,True,Quod illo fuga porro neque ipsam.
CL1395,Nayara,Fábregas,nayara.fábregas@hotmail.com,+34878 203 032,2025-03-19,Sri Lanka,Valencia,Cañada de Clarisa Córdoba 442 Piso 5 ,21356,Basic,2025-04-01,4507.41,30,Web,True,Quis atque sapiente minus.
CL1396,Marta,Carmona,marta.carmona@gmail.com,+34988656438,2024-07-27,Iraq,Málaga,Via de Régulo Ramón 4,28608,Standard,2024-10-11,3704.33,47,Anuncio Online,True,Hic rem in nam.
CL1397,Fabio,Corral,fabio.corral@gmail.com,+34873 62 37 35,2023-03-29,Brunei Darussalam,Zaragoza,Cañada de Débora Godoy 9 Piso 7 ,11054,Standard,2024-10-03,87.74,9,Web,False,
CL1398,Armida,Casares,armida.casares@yahoo.com,+34 978498552,2023-02-26,Congo,Huesca,Cañada Wálter Valenciano 71,26579,Premium,2023-06-12,3432.39,17,Evento,True,
CL1399,Mamen,Huerta,mamen.huerta@hotmail.com,+34 822 33 50 41,2023-12-12,República Centroafricana,Córdoba,Camino de Julieta Arcos 78 Piso 8 ,24016,Basic,2023-12-28,4150.94,18,Anuncio Online,False,
CL1400,Laura,Vargas,laura.vargas@gmail.com,+34 807283641,2025-03-21,Túnez,Huelva,Pasaje Blanca Marti 70 Apt. 86 ,34077,Premium,2025-03-29,943.09,16,Evento,True,Nesciunt quos ipsum maiores.
CL1401,Rufina,Pinto,rufina.pinto@gmail.com,+34 985 21 04 19,2022-08-17,Yemen,Madrid,Plaza de Evangelina Berenguer 76,21379,Basic,2024-04-07,4360.29,20,Redes Sociales,False,
CL1402,Perla,Cuervo,perla.cuervo@yahoo.com,+34943 138 931,2025-01-03,Belarús,Murcia,Via de Aurelio Jordán 109 Piso 5 ,23275,Standard,2025-01-04,1662.58,19,Anuncio Online,True,
CL1403,Diego,Ugarte,diego.ugarte@gmail.com,+34 976 065 000,2023-01-20,Canadá,Zamora,Plaza de Calisto Lerma 84 Apt. 23 ,34445,Premium,2024-03-18,4391.98,25,Web,True,
CL1404,Albina,Losada,albina.losada@yahoo.com,+34 930 468 875,2022-08-12,Mauricio,Guadalajara,Glorieta Ángela Palma 833 Piso 5 ,34534,Premium,2023-06-21,495.32,38,Evento,True,
CL1405,Abel,Mayo,abel.mayo@gmail.com,+34 841 898 471,2023-11-08,Haití,Salamanca,Paseo Herminia Bernad 13,16835,Standard,2024-07-30,424.68,33,Evento,False,
CL1406,Lilia,Jerez,lilia.jerez@gmail.com,+34 882 675 497,2023-03-23,Singapur,Madrid,Paseo Eladio Iriarte 8 Puerta 8 ,10982,Premium,2024-03-08,915.55,5,Referido,False,Rerum quaerat quam mollitia vel iste optio.
CL1407,Amada,Piña,amada.piña@yahoo.com,+34 902954606,2023-04-05,Suiza,Girona,Pasadizo de Virgilio Priego 86 Piso 1 ,02048,Basic,2023-04-05,2872.0,6,Web,False,
CL1408,Lope,Soler,lope.soler@gmail.com,+34 848514082,2023-05-16,Mali,Ceuta,Urbanización de Chus Laguna 690,22143,Basic,2024-04-25,1539.98,32,Web,True,
CL1409,Dionisio,Varela,dionisio.varela@yahoo.com,+34 984 924 000,2023-12-28,Nicaragua,Cádiz,Callejón de Jacinta Lerma 16 Apt. 97 ,01620,Basic,2024-11-16,319.93,34,Redes Sociales,False,
CL1410,Fabiana,Alvarado,fabiana.alvarado@yahoo.com,+34822 40 57 74,2023-06-22,Camerún,Almería,Vial de Plinio Gallo 19,31271,Premium,2023-08-31,3469.48,17,Anuncio Online,False,
CL1411,Tania,Múñiz,tania.múñiz@yahoo.com,+34915871481,2022-08-22,Santo Tomé y Príncipe,Valencia,Ronda de Rosalinda Larrañaga 71,49535,Standard,2023-11-18,3511.13,27,Referido,True,
CL1412,Paula,Téllez,paula.téllez@yahoo.com,+34 875 11 02 55,2023-02-01,Luxemburgo,Ciudad,Alameda Leonel Girona 947,29158,Standard,2023-04-23,3243.13,48,Web,False,Excepturi cupiditate sapiente non cum quas.
CL1413,Sol,Águila,sol.águila@hotmail.com,+34987 754 776,2024-06-12,Jamaica,Melilla,Calle de Pastor Delgado 1 Puerta 8 ,06836,Standard,2024-06-26,4094.38,26,Evento,False,
